Tweet_ID,Parent_Tweet_ID,Time,Account_Name,Tweet,TweetScore,Sentiment,Noun,Influence
1256898839165964296,1256871623044538368,2020-05-03 10:50:09,EllisLauraLee,"@BorisJohnson Some days I wonder what the gathering must have been like:
Corpulent old billionaires led by… https://t.co/sZx6p2GboR",0.3612,positive, way way,0.0023894445146256044
1256898905528315904,1256871623044538368,2020-05-03 10:50:25,Gabby80129168,"@BorisJohnson Except we won't because we're not ""in this together."" So sod off.",0.0,neutral, way way,6.521898644478478
1256898957030105088,1256871623044538368,2020-05-03 10:50:38,Superzob,"@BorisJohnson We can't ""emerge stronger than ever before"" because COVID-19 has weakened the global economy, which w… https://t.co/dXRTlJZmxq",-0.5399,negative, way way,1.1261633493479755
1256899051322302464,1256871623044538368,2020-05-03 10:51:00,kaybeemanageero,@BorisJohnson Stronger than before? Try telling that to the 26k+ families grieving right now.... honestly couldn't make it up. Brutal.,-0.4215,negative, way way,1.5998129377916492
1256899076152492034,1256871623044538368,2020-05-03 10:51:06,ChrisFallis2,"@BorisJohnson Why are you and your Press briefing team lying about #TestingForCovid19 numbers ?

Tell the truth and… https://t.co/mLH4HoLQlD",-0.2732,negative, way way,11.806861851269586
1256899092803923968,1256871623044538368,2020-05-03 10:51:10,Markw1973,@BorisJohnson And I'll come through it flat fucking broke...,0.0,neutral, way way,0.001688076416337286
1256899193203032064,1256871623044538368,2020-05-03 10:51:34,helenthemadex,"@BorisJohnson well the UK is going to be number one in Europe, unfortunately it is for the number of deaths. Your g… https://t.co/BP7iHYFTTS",0.0772,positive, way way,1.445851038294615
1256899305929150465,1256871623044538368,2020-05-03 10:52:01,cannockchasewx,@BorisJohnson Thankyou Boris for doing the right thing. Before I left one of Blue light service protect lives was t… https://t.co/S5So4qM9I8,0.3818,positive, way way,39.7055860089583
1256899315504762880,1256871623044538368,2020-05-03 10:52:03,TomG_Rebuild_UK,@BorisJohnson We haven't forgotten that your initial plan was herd immunity and the delay in imposing a lockdown ha… https://t.co/LDYWV32upb,-0.2579,negative, way way,7.972568578553616
1256899369783242752,1256871623044538368,2020-05-03 10:52:16,InvisablePixie,@BorisJohnson If by stronger you mean fewer old or poor state dependants dragging the country down then for once yo… https://t.co/hjU9USApsl,-0.128,negative, way way,0.39078116377460304
1256899408559583233,1256871623044538368,2020-05-03 10:52:25,tockiad,"@BorisJohnson Opportunity dictates Boris Johnson methodology, he has a argument for &amp; against any given topic, even… https://t.co/lUebUnQbzX",0.0772,positive, way way,1.4784688995215312
1256899421465436163,1256871623044538368,2020-05-03 10:52:28,rothwell_tim,"@BorisJohnson South Korea - 250 deaths from Covid-19 

Explain.",0.0,neutral, way way,13.012809802283485
1256899537744134145,1256871623044538368,2020-05-03 10:52:56,jamesj1967,@BorisJohnson https://t.co/sN1hpKCvGf,0.0,neutral, way way,0.05771253183029358
1256899792019603457,1256871623044538368,2020-05-03 10:53:57,nooouch,"@BorisJohnson 30,000 dead, many as a result of your personal incompetence , and yet it is all about you.

A voice w… https://t.co/opmzSatsIR",-0.8225,negative, way way,2218.89471302774
1256899828698673152,1256871623044538368,2020-05-03 10:54:05,AlfGarnet,"@BorisJohnson Such crap, the only people that are gonna come out of this smiling are c***ts like Mogg and BJ brother.",0.5267,positive, way way,0.13387681836879697
1256899839511728128,1256871623044538368,2020-05-03 10:54:08,grandmasforEU,@BorisJohnson We will come through this slower and with more unnecessary deaths as a direct result of your disastro… https://t.co/ZbEWupooXZ,0.0,neutral, way way,76.88569607281771
1256899937650040832,1256871623044538368,2020-05-03 10:54:31,ColWy36,@BorisJohnson https://t.co/K4TMcT9wtC,0.0,neutral, way way,0.005571030640668524
1256900127027068928,1256871623044538368,2020-05-03 10:55:17,TomEmmerson86,@BorisJohnson How are the figures correct when deaths are just put down as covid when the deceased had no signs of… https://t.co/fRzqn4H0Aa,-0.296,negative, way way,0.002857142857142857
1256900158110957568,1256871623044538368,2020-05-03 10:55:24,OarsyLac,@BorisJohnson Signing your merch now?,0.0,neutral, way way,2.400248734100067
1256900170261958657,1256871623044538368,2020-05-03 10:55:27,Earthling76,@BorisJohnson https://t.co/3cdjXxxLVR,0.0,neutral, way way,93.86706416473814
1256900244442357760,1256871623044538368,2020-05-03 10:55:45,CoeMollie,"@BorisJohnson @599bt No doubt

But wen will  health depts. reveal how many staff

BROUGHT covid 19
     INTO 'care' homes. ??????",-0.6868,negative, way way,2.1849742625967505
1256900328827555840,1256871623044538368,2020-05-03 10:56:05,Manpree98872478,"@BorisJohnson Tell that to the families of dead NHS staff, they died because you didn’t prepare. You didn’t prepare because you didn’t care.",-0.6908,negative, way way,0.0
1256900430136840192,1256871623044538368,2020-05-03 10:56:29,beausteph53,@BorisJohnson That's exactly what eugenics wants. You admit it,0.2023,positive, way way,0.03958133369898076
1256900511271452672,1256871623044538368,2020-05-03 10:56:48,JohnJac52201234,@BorisJohnson Sorry Boris but you're compromised because of your own experience. Can you be truly and freely impart… https://t.co/QcZUpejPEr,0.8201,positive, way way,10.904408115603562
1256900540077953024,1256871623044538368,2020-05-03 10:56:55,nooouch,"@BorisJohnson Boris Johnson, the bloke who actually caused the motorway pile up and says ' That nearly killed me!'… https://t.co/FvCMbhF0Np",-0.6996,negative, way way,2218.89471302774
1256900550018334720,1256871623044538368,2020-05-03 10:56:57,xxnicolekingxx,"@BorisJohnson Why are you sending children back to school June 1st, it’s crazy !!!!!",-0.5526,negative, way way,0.04700015472322396
1256900606444388352,1256871623044538368,2020-05-03 10:57:11,BrianTu19056721,@BorisJohnson I like Boris. But he's deluded.  The economy will not recover in a generation.,0.3612,positive, way way,39.618155991735534
1256900634047123456,1256871623044538368,2020-05-03 10:57:17,MikeReynolds8,@BorisJohnson The Care Sector will be able to reset from a new low.,0.2732,positive, way way,31.200220062678337
1256900635984879623,1256871623044538368,2020-05-03 10:57:18,RobertCrossley2,@BorisJohnson Should have stopped typing after ‘faster’. The rest of the sentence is obviously untrue.,-0.1531,negative, way way,0.5633069717537281
1256900662958395393,1256871623044538368,2020-05-03 10:57:24,CoeMollie,"@BorisJohnson @599bt High time we CLOSED down all
So called care   homes!
people need to live at home
   - their OWN homes !!!!!!",0.6855,positive, way way,2.1849742625967505
1256900674924826624,1256871623044538368,2020-05-03 10:57:27,Justme62538629,"@BorisJohnson We would just like the truth Boris. Nothing less, nothing more. You lot just lie all the time. Nobody… https://t.co/IT1tJ2TJEB",0.5859,positive, way way,103.85587952018214
1256900785805369344,1256871623044538368,2020-05-03 10:57:54,operabinoculars,@BorisJohnson https://t.co/hotzGhJMDY,0.0,neutral, way way,18.6045220945083
1256900839245053953,1256871623044538368,2020-05-03 10:58:06,kerry_as,@BorisJohnson We will keep going as you request because it is the right thing to do but if you keep going the way y… https://t.co/QWVTRdxuDP,0.0,neutral, way way,1.6093222641509433
1256900845502939137,1256871623044538368,2020-05-03 10:58:08,KevinRampling,"@BorisJohnson 1/ - 45k dead &amp; rising
Refused to work cooperatively with EU on Covid19 &amp; on procurement
Mocked the w… https://t.co/oee1ZoXDDh",-0.8316,negative, way way,16.259738472202294
1256900878730215424,1256871623044538368,2020-05-03 10:58:16,Abdo88554406,@BorisJohnson Watch this https://t.co/AwHNoFhefF,0.0,neutral, way way,0.0
1256901030605971458,1256871623044538368,2020-05-03 10:58:52,reedmal,"@BorisJohnson Not if you and the other fraudulent vote leave crooks are still pissing over democracy. Still, keep f… https://t.co/LbbUoJWLKx",-0.7269,negative, way way,8.387013776383409
1256901289935593474,1256871623044538368,2020-05-03 10:59:54,grahammcdougal,@BorisJohnson https://t.co/LTTuMc8dkm,0.0,neutral, way way,38.118900900718344
1256901317697691648,1256871623044538368,2020-05-03 11:00:00,stevecl81938551,@BorisJohnson Will you address the fact that we have the worst rate of deaths from Covid19 in the whole of Europe.… https://t.co/wCc49WVESG,-0.6249,negative, way way,2.053537743333345
1256901319350202368,1256871623044538368,2020-05-03 11:00:01,lwild81,"@BorisJohnson Absolute shambles of a government leaving us behind calling us trade offs, I hold you fully responsib… https://t.co/jNljCu2t1O",0.0,neutral, way way,0.19826012776256793
1256901445217107968,1256871623044538368,2020-05-03 11:00:31,Macbeth20172,"@BorisJohnson You are delusional. You are primarily to blame for dividing the country over Brexit, which you only p… https://t.co/t3QZRhLr9x",-0.34,negative, way way,5.907077988682595
1256901548816379907,1256871623044538368,2020-05-03 11:00:55,tag_yr_it,@BorisJohnson you was almost dead and the death toll is still high and you want me to go back to work and risk my l… https://t.co/mjW1JGE7De,-0.866,negative, way way,10.232970743354004
1256901547994349569,1256871623044538368,2020-05-03 11:00:55,akaseano,@BorisJohnson Useless and delusional.... https://t.co/pdIkhAnjj5,-0.4215,negative, way way,1.0401974050784049
1256901663669051392,1256871623044538368,2020-05-03 11:01:23,Richarddjatkins,"@BorisJohnson The virus is not the fault of Boris ,its the fault of China.If people don't want to wait for the deat… https://t.co/OUptPTOGN8",0.5096,positive, way way,0.03757142857142857
1256901780480372736,1256871623044538368,2020-05-03 11:01:51,BobCywinski,"@BorisJohnson ....then folks, thanks to me and my neoliberal cronies and tax avoiding bank rollers, we'll be facing… https://t.co/4aGkYRiOf2",0.128,positive, way way,41.21404764949069
1256901843805970432,1256871623044538368,2020-05-03 11:02:06,welshgirl900,"@BorisJohnson Still forgetting about the 28,000 + families who have lost someone, show some respect! I cannot find… https://t.co/xzvd9dDa9Q",0.2714,positive, way way,6.832956849367882
1256901949863141377,1256871623044538368,2020-05-03 11:02:31,lisaul041,"@BorisJohnson The self employed haven't had any help, £590 for 4 adults to last two months is like a living hell. C… https://t.co/8j6XPD6gdT",-0.6551,negative, way way,2.0924242424242423
1256901979399434240,1256871623044538368,2020-05-03 11:02:38,EuroScotMarti,@BorisJohnson https://t.co/bMvwoGdPC4,0.0,neutral, way way,11.525672749768017
1256902120076427270,1256871623044538368,2020-05-03 11:03:12,EuroScotMarti,@BorisJohnson https://t.co/z89mLPWXWI,0.0,neutral, way way,11.525672749768017
1256902161851658240,1256871623044538368,2020-05-03 11:03:22,GreatDando,@BorisJohnson Why?,0.0,neutral, way way,20.767474218366345
1256902181564952576,1256871623044538368,2020-05-03 11:03:26,SteelDalek1,@BorisJohnson We're doing great... apart from all the deaths. https://t.co/r0xZu6A6kM,0.0,neutral, way way,57.45021707670044
1256902209645805568,1256871623044538368,2020-05-03 11:03:33,killingbritain,@BorisJohnson @Conservatives Were those the last words you said to your wife as you abandoned her during her battle… https://t.co/GWLQtiNoXt,-0.4588,negative, way way,216.4119821128807
1256902232446025728,1256871623044538368,2020-05-03 11:03:38,Kimbles848,@BorisJohnson https://t.co/6NfnDrL4Ad,0.0,neutral, way way,2.4157093419236078
1256902297382195200,1256871623044538368,2020-05-03 11:03:54,10yearsaway,@BorisJohnson How can we possibly trust you?,0.5106,positive, way way,11.860835162535013
1256902305733058562,1256871623044538368,2020-05-03 11:03:56,OTPRUPER12,@BorisJohnson come get the cure from Madagascar,0.0,neutral, way way,0.5818181818181819
1256902322552274944,1256871623044538368,2020-05-03 11:04:00,EuroScotMarti,@BorisJohnson https://t.co/669YuATldM,0.0,neutral, way way,11.525672749768017
1256902390873292801,1256871623044538368,2020-05-03 11:04:16,RobHurley1827,"@BorisJohnson Oh please.
You proudly announced you shook hands with corona virus victims
You are a complete pleb.Cl… https://t.co/KWwa69NXvJ",0.4939,positive, way way,4.777531550843448
1256902446787551233,1256871623044538368,2020-05-03 11:04:30,Rozemberg12,@BorisJohnson I hope so 😉,0.4404,positive, way way,5.2641845423284765
1256902587443376128,1256871623044538368,2020-05-03 11:05:03,Paul56051310,@BorisJohnson Won't …… SaveJointDeclarationSaveJustice !?!,0.0,neutral, way way,0.0
1256902718620385281,1256871623044538368,2020-05-03 11:05:34,DavosLiveMusic,"@BorisJohnson @Conservatives You should be in court answering charges of reckless endangerment,  criminal negligence and economic murder.",-0.9169,negative, way way,5.634111801242236
1256902858877939712,1256871623044538368,2020-05-03 11:06:08,Ananya79228134,@BorisJohnson ยังไม่ตื่น! เดี๋ยวจะปลุกให้ตื่น!,0.0,neutral, way way,0.0
1256903069633298432,1256871623044538368,2020-05-03 11:06:58,EuroScotMarti,@BorisJohnson https://t.co/NBkLLWENFe,0.0,neutral, way way,11.525672749768017
1256903129720918017,1256871623044538368,2020-05-03 11:07:12,GinnyMartin2,@BorisJohnson Please do not send the schools back after the May half term. It’s too soon,0.3182,positive, way way,0.0018699105257866694
1256903137996222464,1256871623044538368,2020-05-03 11:07:14,byrneplan,@BorisJohnson 🇬🇧 to surpass Italy 🇮🇹 #covid19 figures today.  However will you mange to accept this is all your fault,-0.0258,negative, way way,9.393143991512359
1256903289951698944,1256871623044538368,2020-05-03 11:07:51,PaulInBoro,@BorisJohnson Should that say stronger but a lot poorer,-0.3506,negative, way way,0.21363284989325865
1256903325712343040,1256871623044538368,2020-05-03 11:07:59,anastasilinecy,@BorisJohnson Commie China here we come. Like i said to my President this stoolie App is worthless. Not everyone ha… https://t.co/TkLsgDALQk,-0.1027,negative, way way,0.22142857142857145
1256903382616420357,1256871623044538368,2020-05-03 11:08:13,FaisanFasaaa,"@BorisJohnson Whereas, if you keep going in the way that you have kept going so far, there will be absolutely zero… https://t.co/54TRnn63vq",0.0,neutral, way way,60.12503173394263
1256903419345997824,1256871623044538368,2020-05-03 11:08:21,mr_hooper,@BorisJohnson Excited to hear your road map back to a new normal,0.34,positive, way way,0.779850775559175
1256903456717242368,1256871623044538368,2020-05-03 11:08:30,EuroScotMarti,@BorisJohnson https://t.co/9W9d7OiUgc,0.0,neutral, way way,11.525672749768017
1256903535003947013,1256871623044538368,2020-05-03 11:08:49,BerryBlower,@BorisJohnson And people like me will emerge considerably poorer.,-0.0754,negative, way way,0.7742581090407178
1256903725777633281,1256871623044538368,2020-05-03 11:09:35,kevgochat,@BorisJohnson https://t.co/a1dBU8ClxI,0.0,neutral, way way,3.7891220171609903
1256903847508918272,1256871623044538368,2020-05-03 11:10:04,BendyBill,@BorisJohnson If you had given us the leadership to which we are entitled many people would still be alive!,0.6114,positive, way way,440.97566402447507
1256903856497311746,1256871623044538368,2020-05-03 11:10:06,thewellywall,"@BorisJohnson Imagine if we’d followed the science rather than the ideology, resign you complete mess",-0.5994,negative, way way,18.715575718923933
1256903959282962438,1256871623044538368,2020-05-03 11:10:30,blackwolfski,"@BorisJohnson Oh go hide in a fridge somewhere, you cowardly excuse for a leader.",-0.4588,negative, way way,4.641164324509642
1256903968841781248,1256871623044538368,2020-05-03 11:10:32,Pistabacsi,"@BorisJohnson Lies, lies, lies, and more lies. Can't count, don't care, and wouldn't know the truth if it slapped y… https://t.co/USH6DkE9T6",-0.8737,negative, way way,2.9688438829921444
1256903985908387841,1256871623044538368,2020-05-03 11:10:37,hartsfleurs,@BorisJohnson If only we had a decent/grown up pm instead of one who is only part time and always hiding or on holi… https://t.co/Ddmj0zPvcy,-0.296,negative, way way,13.494142536749685
1256904010537164800,1256871623044538368,2020-05-03 11:10:42,EdwardBedivere,@BorisJohnson The UK will crawl out of this thanks to a moron who didn't take any of those seriously &amp; that it shou… https://t.co/U7ofynskU8,-0.1343,negative, way way,62.63095105122974
1256904033614409728,1256871623044538368,2020-05-03 11:10:48,southoxheylab,@BorisJohnson Can your government stop lying?,-0.6808,negative, way way,1.5843571912264636
1256904096533164032,1256871623044538368,2020-05-03 11:11:03,stuv72,@BorisJohnson Why are places like Costa reopening? Police called to manage long traffic queues. #COVID19 #MixedMessages,0.3612,positive, way way,0.026926420435548225
1256904132339826690,1256871623044538368,2020-05-03 11:11:11,hammondjhskyco1,@BorisJohnson @NCurrie8 But you haven’t said how the country is going to be made to pay for this. Why can’t you be honest about that?,0.4404,positive, way way,80.30891044942568
1256904209708060677,1256871623044538368,2020-05-03 11:11:30,SirJaysonWaller,"@BorisJohnson Sure, we've done all that, now shield the elderly, the infirm, and those on that list and let the rest of us carry on. Thanks",0.6369,positive, way way,0.47763491748589093
1256904290565840902,1256871623044538368,2020-05-03 11:11:49,AnnPierceJones,"@BorisJohnson I wouldn't be a part of your 'team' if you paid me a trillion. You're a destroyer, not a builder.",-0.4588,negative, way way,5.026881189747638
1256904340670988288,1256871623044538368,2020-05-03 11:12:01,thescousetory,"@BorisJohnson this thread full of experts who can predict virus transmission models better than epidemiologist, wou… https://t.co/ryA0g32rG2",0.4404,positive, way way,8.284273157538879
1256904575992442880,1256871623044538368,2020-05-03 11:12:57,jayneb64,@BorisJohnson LIAR #ToryGenocide,-0.6166,negative, way way,40.998273044328
1256904600210345984,1256871623044538368,2020-05-03 11:13:03,hawkins_carole,@BorisJohnson https://t.co/RBQlo7x6im,0.0,neutral, way way,134.7754743686711
1256904671404359681,1256871623044538368,2020-05-03 11:13:20,RobHughes4,@BorisJohnson Do you really believe this BS? The same BS that has killed 28000 people? The same BS that has tanked… https://t.co/b0UNbn9oYa,-0.7059,negative, way way,1.0682119370060457
1256904676051730432,1256871623044538368,2020-05-03 11:13:21,RichardColes,"@BorisJohnson Even if we ignore our shocking statistics, you’ve managed this crisis so badly that you nearly died.",-0.9563,negative, way way,29.575453626769836
1256904748118282240,1256871623044538368,2020-05-03 11:13:38,swann_trevor,"@BorisJohnson If you start showing some honesty, humility and better leadership it will help us to come through this together.",0.8316,positive, way way,0.2060533515731874
1256904756771110913,1256871623044538368,2020-05-03 11:13:40,ProudGranny24,"@BorisJohnson If you keep going the way you have so far when will you next disappear for 12 days? 

As you did in F… https://t.co/aIUHtrjEjF",-0.2263,negative, way way,198.58475002475
1256905263594049538,1256871623044538368,2020-05-03 11:15:41,drjawalsh,@BorisJohnson #COVID19 is ripping through care homes today; is your plan for social care to kill off the vulnerable… https://t.co/R4ZTdRPXd2,0.1779,positive, way way,171.63035467378373
1256905555169251328,1256871623044538368,2020-05-03 11:16:51,RikaVan1,@BorisJohnson thank you,0.3612,positive, way way,0.0654531371030209
1256905663646781440,1256871623044538368,2020-05-03 11:17:17,a_catterpillar,@BorisJohnson A lockdown 2 weeks earlier would have meant a fraction of the dead people we have now and we could ha… https://t.co/QwEdC9wWlu,-0.6486,negative, way way,43.689289620551364
1256905677311815680,1256871623044538368,2020-05-03 11:17:20,ItCorbyn,@BorisJohnson https://t.co/tv1yhZQqzG,0.0,neutral, way way,683.4111889940035
1256905899198820352,1256871623044538368,2020-05-03 11:18:13,mikeknudsen,"@BorisJohnson 27-50+ thousands aren't going anywhere any more.....  Nor are 100+ NHS front line staff, and likely m… https://t.co/QSPXs3w5Lx",0.0,neutral, way way,5.844789534573285
1256905936607891456,1256871623044538368,2020-05-03 11:18:22,MattCornish14,@BorisJohnson Glad you are better and happy for your amazing news,0.9246,positive, way way,0.19230769230769232
1256905978173206529,1256871623044538368,2020-05-03 11:18:32,mcallcott,"@BorisJohnson No, it won't be stronger because a load of fuckwits voted for Brexit which you don't have the sense to delay/cancel.",-0.5242,negative, way way,0.6909945814814988
1256906169685344256,1256871623044538368,2020-05-03 11:19:17,meandmecash,"@BorisJohnson You talking rubbish ,you have taken advice from a man who's record is great at being wrong . 
Every r… https://t.co/L93PIKulPR",0.25,positive, way way,67.55361890060885
1256906326032220161,1256871623044538368,2020-05-03 11:19:54,funkystu1,@BorisJohnson well if you had. the balls like other countries we wouldn't of been in this situation.,0.5574,positive, way way,0.07013146902343578
1256906366159130625,1256871623044538368,2020-05-03 11:20:04,alancleary3,@BorisJohnson Good you're back in the driving seat,0.4404,positive, way way,0.26250289100100216
1256906501492551681,1256871623044538368,2020-05-03 11:20:36,VLHarwood,"@BorisJohnson I was due to marry in April.I also manage a hotel so have had to postpone for many couples,as well as… https://t.co/wcttCWmJtR",0.0516,positive, way way,0.0051633282206259784
1256906522187137024,1256871623044538368,2020-05-03 11:20:41,RichardMu5800,"@BorisJohnson Why Trump has injected vaccine long time before, but he don’t tell you?",0.0,neutral, way way,0.013487271828549235
1256906868468957186,1256871623044538368,2020-05-03 11:22:04,Jiji56601984,"@BorisJohnson Nearly Number One in the European Covid-19 Charts, set to overtake Italy and you keep coming out with… https://t.co/vVzQAUDhrZ",0.0772,positive, way way,43.968710156736805
1256906943324721154,1256871623044538368,2020-05-03 11:22:22,PrivacyCestFini,"@BorisJohnson Tens of thousands of our fellow citizens won’t come thru this, due to your criminal mismanagement of… https://t.co/itBaVuA0iP",-0.5267,negative, way way,10.921582416018184
1256906989713620994,1256871623044538368,2020-05-03 11:22:33,annyarej,"@BorisJohnson So how many more are you planning to kill, cos apart from lying you did nothing",-0.8442,negative, way way,83.18380090858629
1256906998085550080,1256871623044538368,2020-05-03 11:22:35,Chuffington2,"@BorisJohnson You need a plan though, and you need to share it with us or it’ll all fall apart.",0.296,positive, way way,4.38145896656535
1256907408489820160,1256871623044538368,2020-05-03 11:24:13,angiebUK,@BorisJohnson To keep #lockdown now is to knowingly do this https://t.co/ZvSAsBCWQf https://t.co/NY6vHq8c6z,0.0,neutral, way way,103.98058578077355
1256907440668499968,1256871623044538368,2020-05-03 11:24:20,tinyroni2,"@BorisJohnson Stronger it what way?
More dead people 
More depressed people
More unemployed people
More homeless people 
More poor people",-0.8744,negative, way way,23.7766969110545
1256907468183126017,1256871623044538368,2020-05-03 11:24:27,WallsendGP,@BorisJohnson @Conservatives Until YOU take off your Economics blinkers and accept that to come through this at all… https://t.co/whUX1yt9VM,0.3818,positive, way way,4.157868004190344
1256907552375406592,1256871623044538368,2020-05-03 11:24:47,BettGunther,@BorisJohnson https://t.co/TdSf0XVzKW,0.0,neutral, way way,819.9958288467702
1256907593022418949,1256871623044538368,2020-05-03 11:24:57,SLFBLADE,"@BorisJohnson Boris Johnson and Carrie Symonds have named their baby Son.

...Didnt even realise he was a Tottenham fan.",0.3182,positive, way way,0.25637125643744807
1256907609430536192,1256871623044538368,2020-05-03 11:25:00,WilMTay,"@BorisJohnson I have always supported you, but that is a ridiculous thing to say, the economy is going to be devast… https://t.co/pPNpNAZ7b5",-0.3818,negative, way way,6.601225414478426
1256907817140846593,1256871623044538368,2020-05-03 11:25:50,RGodfre69723856,@BorisJohnson He says to all his UK TAX EVADING MATES WHO HAVE BEEN PROFITEERING WHILE YOUR LOVED ONES AND NHS STAF… https://t.co/G6qjvUQgs5,0.5106,positive, way way,2.0017735737511084
1256907924808568833,1256871623044538368,2020-05-03 11:26:16,Luby81Louise,"@BorisJohnson It’s not even been a roper lock down! The roads are busier than ever, towns and parks. People driving… https://t.co/qDec8wovUW",0.0,neutral, way way,0.37855510221739697
1256908108540055552,1256871623044538368,2020-05-03 11:26:59,Melinda91810186,@BorisJohnson @Conservatives Please stop this doubling down on stupid. Let me say it again: the coronavirus is not… https://t.co/Fhrsdea5BU,-0.5106,negative, way way,2.076790450928382
1256908172935286784,1256871623044538368,2020-05-03 11:27:15,tonydunn1962,"@BorisJohnson @Conservatives pity you boasted about shaking hands with effected, didn't direct everyone to wear mas… https://t.co/PtfGWOqvE1",-0.4404,negative, way way,0.025993677213650732
1256908253428101127,1256871623044538368,2020-05-03 11:27:34,FrankenAndreas,@BorisJohnson When you destroy your country with the Lockdown there will be nothing left to manage in the future. B… https://t.co/P3c22jT3pC,-0.5423,negative, way way,10.871409242298085
1256908368687628288,1256871623044538368,2020-05-03 11:28:01,Georgegd123lbp,@BorisJohnson #COVID19 The government thinks that it's rules and laws in regard to the lockdown have had an effect… https://t.co/gv5fbsYYDd,0.0,neutral, way way,0.05333984613505923
1256908401717792769,1256871623044538368,2020-05-03 11:28:09,riderinthethorn,@BorisJohnson Sorry but belief and surviving it will not fix the crumbling remnants of the economy and put millions back to work.,0.3919,positive, way way,0.8423821709571462
1256908627241308160,1256871623044538368,2020-05-03 11:29:03,Grumbleguts3,@BorisJohnson BBC answer https://t.co/egBlse1j7k,0.0,neutral, way way,0.26780626780626776
1256908724414922754,1256871623044538368,2020-05-03 11:29:26,stonkinhomedraw,@BorisJohnson Your interview must be Fake News. You were interviewed by a journalist claiming to be a Liverpool sup… https://t.co/OgyHA1gzYd,-0.4767,negative, way way,0.2626546681664792
1256908779863658496,1256871623044538368,2020-05-03 11:29:40,Georgegd123lbp,"@BorisJohnson You cant ""beat"" the virus. It is already to widespread. It will be a permanent feature of life from n… https://t.co/hHvSjMBysu",0.0,neutral, way way,0.05333984613505923
1256908848629198849,1256871623044538368,2020-05-03 11:29:56,Worlds54830269,@BorisJohnson U k p m boris johnson big leader back is world 💘,0.0,neutral, way way,12.912331460674158
1256908907223662592,1256871623044538368,2020-05-03 11:30:10,DarrylRichard12,@BorisJohnson I’m betting that you’ve stopped shaking hands.,-0.3818,negative, way way,1.3353884512948375
1256909055009984512,1256871623044538368,2020-05-03 11:30:45,wehr01,"@BorisJohnson As long as you don't keep going on as you have we might have a chance, but I'm not effing hopefull",0.128,positive, way way,19.47116102168466
1256909090326003712,1256871623044538368,2020-05-03 11:30:54,JesusStabby,@BorisJohnson If you kept shaking hands the way you had been shaking hands before we would have believed you when y… https://t.co/VdjnSdj7Ir,-0.34,negative, way way,184.5091575091575
1256909217371480064,1256871623044538368,2020-05-03 11:31:24,butternutbear,@BorisJohnson If?? Be clear and firm Boris. This isn't the time for wishy washy 'asking'.,0.4515,positive, way way,0.1527415711159667
1256909309453238277,1256871623044538368,2020-05-03 11:31:46,RogerGoodcopy,@BorisJohnson Resign,-0.34,negative, way way,0.42312783291653644
1256909407461531650,1256871623044538368,2020-05-03 11:32:09,NickOwTee,"@BorisJohnson And, Boris, if you keep going with the same spin, incompetence &amp; distortion, you're going to lose sup… https://t.co/f0XK4M36yD",-0.7184,negative, way way,31.227573905049603
1256909633270288384,1256871623044538368,2020-05-03 11:33:03,johnny_malham,@BorisJohnson ‘We’.................... https://t.co/MM9evVWnhI,0.0,neutral, way way,11.729657260244352
1256909676823879681,1256871623044538368,2020-05-03 11:33:13,elrington1952,@BorisJohnson Crap meaningless words.,-0.6705,negative, way way,3.085980252985536
1256909694486089729,1256871623044538368,2020-05-03 11:33:18,bobruss46,"@BorisJohnson All you need to know about why Johnson is unfit to govern in 3 mins.

Eddie Mair (ex-BBC now LBC) int… https://t.co/RQm15sR1rI",0.0,neutral, way way,79.53689437121483
1256909718876049409,1256871623044538368,2020-05-03 11:33:23,MarionJones100,@BorisJohnson Stop lying. Start working. Please.,-0.5106,negative, way way,127.65625167671205
1256909844520611841,1256871623044538368,2020-05-03 11:33:53,callsatantoday,@BorisJohnson you fell asleep at the wheel you portray your citizens as dogs your father has also insulted them rig… https://t.co/ykKfSoyagH,-0.5106,negative, way way,119.28378378378379
1256909873842978816,1256871623044538368,2020-05-03 11:34:00,Lee48842309,@BorisJohnson Looks like I'm not the only one who needs a hair cut. I guess it's not gonna look too good if u get u… https://t.co/IsnHtSKhnc,0.5106,positive, way way,0.10643015521064302
1256909922702368769,1256871623044538368,2020-05-03 11:34:12,spgb2906,"@BorisJohnson At best the economy will be a sinking ship

At worst, Brexit will torpedo it, and finish it off

Your… https://t.co/c9SXnMK7Kq",0.0258,positive, way way,9.786624203821656
1256909957024362496,1256871623044538368,2020-05-03 11:34:20,AndrewR44047844,@BorisJohnson And if you keep going the way you have were all doomed! https://t.co/eNMIdfGAAB,-0.6696,negative, way way,1.834008097165992
1256909975265456129,1256871623044538368,2020-05-03 11:34:25,diana_strasser,@BorisJohnson You are a disgrace! Resign!  Am so grateful that my parent live in Austria at the moment. I wish I ha… https://t.co/g5ImPRpOBC,0.2446,positive, way way,22.39696820749542
1256910010334040064,1256871623044538368,2020-05-03 11:34:33,wehr01,@BorisJohnson How stronger?,0.3818,positive, way way,19.47116102168466
1256910020035436545,1256871623044538368,2020-05-03 11:34:35,bobruss46,@BorisJohnson https://t.co/KBQ4mMpMCq,0.0,neutral, way way,79.53689437121483
